year,poverty_percent,region,income_per_capita,real_income,nominal_wage,real_wage,children_percent,elderly_percent,working_age_percent,alcohol_rate,drugs_rate,births,total,18_30,31_40,41_50,51_60,60_,gdp_per_capita,population,infant_mortality_rural,infant_mortality_urban,retail_per_capita,welfare_percent,production_total,dependent_percent,disabled_rate_per_1000,addiction_rate,production_per_capita,poverty_welfare_ratio,birth_rate_per_1000,infant_mortality_rural_rate,infant_mortality_urban_rate,disabled_18_30_rate,disabled_31_40_rate,disabled_41_50_rate,disabled_51_60_rate,disabled_60_plus_rate,log_income_per_capita,log_real_income,log_nominal_wage,log_real_wage,log_gdp_per_capita,log_retail_per_capita,log_production_total,log_production_per_capita,log_births,log_population,log_birth_rate_per_1000,log_total,log_18_30,log_31_40,log_41_50,log_51_60,log_60_,log_disabled_rate_per_1000,log_disabled_18_30_rate,log_disabled_31_40_rate,log_disabled_41_50_rate,log_disabled_51_60_rate,log_disabled_60_plus_rate,log_alcohol_rate,log_drugs_rate,log_addiction_rate,log_infant_mortality_rural,log_infant_mortality_urban,log_infant_mortality_rural_rate,log_infant_mortality_urban_rate,agglo_cluster
2017,29.6,Республика Ингушетия,15801.0,99.3,22750.0,98.5,42.9,6.8,50.2,0.0,1.2,7999.99,50007.0,5800.166666666667,6100.5,12172.666666666666,14884.75,11048.916666666666,125667.9,455519.0,28.0,30.0,46464.0,30.8,10318252.4,49.7,109.78027261211936,1.2,22.651639997453454,0.961038961038961,17.562362931074226,3.500004375005469,3.750004687505859,12.733094923958534,13.392416123147443,26.722632133163856,32.67646355036782,24.255665881481708,9.667891793282678,4.60816569496789,10.032364379457016,4.600157644164547,11.74140594948741,10.74645461999144,16.149425059508232,3.163432457034926,8.987320563005573,13.029194902511865,2.9211360323511015,10.819938271611647,8.665814325731965,8.716289921571894,9.407030427922203,9.608159658475458,9.310178165439332,4.707548713444314,2.619808607630754,2.666701409734097,3.322249124112669,3.516799182387446,3.2290505218952066,0.0,0.7884573603642702,0.7884573603642702,3.367295829986474,3.4339872044851463,1.504078368999239,1.5581456048894016,0
2018,30.4,Республика Ингушетия,16163.0,100.9,25367.0,108.1,40.9,7.3,51.8,0.2,2.7,7917.0,51145.5,6050.75,6170.5,11939.833333333334,15108.5,11875.916666666666,136930.7,468773.0,21.0,28.0,51027.0,27.9,10400282.7,48.2,109.10504657904784,2.9000000000000004,22.186181158044512,1.0896057347670252,16.88877132428702,2.6525198938992043,3.5366931918656053,12.907633332124504,13.163087464508408,25.470394697077975,32.22988525363022,25.334045831706742,9.690541826198364,4.623991940228679,10.141243816218184,4.692264892839025,11.82723754035182,10.84012978065818,16.157343642585694,3.1435564614689806,8.976893927666076,13.057876054956084,2.8841732156923823,10.842449342841135,8.708102765396726,8.727697199183984,9.387719177922648,9.623078964050846,9.382352019387469,4.701434879000143,2.6324378499876513,2.6506391057768712,3.2760269272377,3.503449629264851,3.270862620333137,0.1823215567939546,1.308332819650179,1.3609765531356008,3.091042453358316,3.367295829986474,1.2954173112806442,1.5121983748258443,0
2019,30.5,Республика Ингушетия,16614.0,101.7,27410.0,104.9,37.3,12.3,50.4,0.1,1.95,7977.0,56611.5,6520.5,7058.416666666667,13016.666666666666,16497.75,13518.166666666666,145723.1,451933.0,23.0,26.0,51702.0,29.5,10879255.4,49.599999999999994,125.26524949494728,2.0500000000000003,24.07271741607716,1.0338983050847457,17.650846475030594,2.883289457189419,3.259370690735866,14.42802362297066,15.61828117589702,28.8022044565603,36.50485802098984,29.91188221852944,9.718061180788697,4.631812116934513,10.21869967166673,4.662495252607361,11.889470386878209,10.853271085892318,16.202368451468168,3.221780299438378,8.984443032465352,13.021291430453632,2.925891532460952,10.943985087864467,8.782859689810337,8.86211770195561,9.474062688232731,9.711039899443165,9.511863710616444,4.838384848939967,2.736185571519988,2.8105033650597533,3.3945823658276986,3.624470471812243,3.431140647804469,0.0953101798043248,1.0818051703517284,1.1151415906193205,3.1780538303479458,3.295836866004329,1.3566825927019386,1.449121424189466,0
2020,30.0,Республика Ингушетия,16877.0,99.7,29648.0,104.3,38.1,10.6,51.3,0.1,1.95,8463.0,58205.0,6904.666666666667,7225.333333333333,12846.833333333334,16541.583333333332,14686.583333333334,142199.7,433685.0,23.0,24.0,50713.0,32.5,8555010.8,48.7,134.2103139375353,2.0500000000000003,19.726323944798647,0.9230769230769232,19.514163505770316,2.71771239513175,2.835873803615739,15.92092571028896,16.66032565879229,29.62249866454531,38.14193097140397,33.864632932504776,9.733766277717912,4.612145799724517,10.297183677044291,4.6568134191399295,11.864994718983324,10.833957285583551,15.962027844617824,3.031404580515334,9.04357715409808,12.980076048924293,3.0211155503014577,10.97174372118934,8.840097609577779,8.885487040360406,9.460930463914774,9.713693143403122,9.594757744629284,4.906831447219426,2.8285510636914704,2.871320635481005,3.421734989269458,3.6671942957383266,3.55147293236586,0.0953101798043248,1.0818051703517284,1.1151415906193205,3.1780538303479458,3.218875824868201,1.313108531582033,1.3443972585696524,0
2015,21.1,Кабардино-Балкарская Республика,26620.5,99.15,32265.5,102.8,34.65,11.3,53.05,52.85,10.3,12627.0,57012.70833333333,3825.4166666666665,4965.166666666666,7324.791666666666,14130.041666666668,26809.458333333336,139908.7,878990.0,47.0,38.0,131108.0,21.35,45898123.1,45.95,64.86161200165341,63.150000000000006,52.21688881557242,0.9882903981264636,14.365351141651214,3.722182624534727,3.009424249623822,4.352059371172216,5.648718036230976,8.333191124662017,16.07531560844454,30.500299586267573,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,11.848752493489451,11.78378431728108,17.641934804914555,3.974375804907502,9.443671849677882,13.686529937707046,2.7321150486666586,10.951047014977924,8.249684048060832,8.510403527056821,8.899156505405967,9.556129193178403,10.196547326694969,4.187555752835341,1.6774814160327487,1.8944240595773636,2.23357698474766,2.8376338889431074,3.4499970564615223,3.9862024036023977,2.424802725718295,4.161224091061645,3.871201010907891,3.6635616461296463,1.5522711131663482,1.3886476523626512,0
2016,25.8,Кабардино-Балкарская Республика,26620.5,99.15,32265.5,102.8,34.65,11.3,53.05,52.85,10.3,12190.99,57012.70833333333,3825.4166666666665,4965.166666666666,7324.791666666666,14130.041666666668,26809.458333333336,177182.0,886698.0,37.0,45.0,136994.0,21.35,41758284.6,45.95,64.29777481547644,63.150000000000006,47.0941454700473,1.208430913348946,13.748750983987785,3.035028328298194,3.6912506695518577,4.314227241593717,5.599614148973682,8.260751311795747,15.93557408121668,30.235162742369255,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.084938375756307,11.827699707793888,17.547408447056085,3.873160453904314,9.408534457716115,13.695260857590313,2.69115840014868,10.951047014977924,8.249684048060832,8.510403527056821,8.899156505405967,9.556129193178403,10.196547326694969,4.178957959369101,1.6703876092373415,1.8870111850466795,2.225785180549934,2.829416384792704,3.441544471188699,3.9862024036023977,2.424802725718295,4.161224091061645,3.6375861597263857,3.828641396489095,1.3950133223411818,1.545699214190634,0
2017,24.7,Кабардино-Балкарская Республика,26620.5,99.15,32265.5,102.8,33.0,13.0,54.0,54.1,10.6,11091.99,57123.41666666666,3983.0,4710.583333333333,7588.25,14431.666666666666,26409.916666666668,179417.9,894356.0,26.0,29.0,143289.0,21.35,75776225.6,46.0,63.871005132929895,64.7,84.727139528331,1.1569086651053864,12.402208963768343,2.3440338478487632,2.614499291831313,4.453483847595365,5.267011495795112,8.48459673776438,16.13637820584495,29.529534845930108,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.097478574228356,11.872625827710648,18.143295168174024,4.451169456081644,9.31406865626886,13.703860303304165,2.595419541413334,10.952986916619931,8.290041618704489,8.45777929470961,8.93448805127798,9.577249434879263,10.181532713763678,4.172400761677607,1.6962546425404048,1.835299605578675,2.2496690866965854,2.841203584297792,3.4186945706638037,4.009149716158869,2.451005098112319,4.185098925490565,3.295836866004329,3.4011973816621555,1.2071778171355716,1.2849533375338111,0
2018,24.2,Кабардино-Балкарская Республика,26620.5,99.15,32265.5,102.8,33.4,14.6,52.1,51.6,10.0,10881.0,56781.25,3866.9166666666665,4867.25,7369.0,14168.583333333334,26509.5,186574.1,901051.0,33.0,19.0,147246.0,21.35,84407379.9,48.0,63.01668828956408,61.6,93.6765842333009,1.1334894613583135,12.075898034628452,3.032809484422388,1.746163036485617,4.291562482774745,5.4017475148465515,8.178227425528632,15.724507639782136,29.420643226632013,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.136589117976934,11.899866727791858,18.251165407164333,4.55046670703366,9.294865327045873,13.711318248576603,2.5707706909291783,10.946979055870942,8.260471312046032,8.490489808581687,8.905172985183382,9.558852927406477,10.18529615991245,4.159143803893558,1.6661135676222922,1.856571002289253,2.2168340950869307,2.81687516700292,3.4151214314672953,3.962716119743664,2.3978952727983707,4.136765278106052,3.5263605246161616,2.995732273553991,1.394463275604186,1.010204677937869,0
2019,24.2,Кабардино-Балкарская Республика,26620.5,99.15,32265.5,102.8,39.0,9.6,51.4,52.85,10.3,9973.0,57328.5,3783.9166666666665,5063.083333333333,7280.583333333333,14091.5,27109.416666666668,197218.3,889639.0,24.0,26.0,155182.0,21.35,89730080.39999999,48.6,64.44018304053667,63.150000000000006,100.86122618275502,1.1334894613583135,11.210165021992069,2.4064975433670908,2.6070390053143484,4.253316982131703,5.691166117192854,8.18375018781026,15.839570882121848,30.47237887128,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.192071586544252,11.952360344649266,18.31231662643977,4.6236113593062,9.207736986106068,13.69857216549638,2.502268803345948,10.956570604427103,8.23877914889646,8.529928419718102,8.893103608385518,9.553398019955733,10.207673311856958,4.181136489364795,1.658859683218398,1.9007881664530184,2.21743563840263,2.823731526430235,3.44911029993469,3.9862024036023977,2.424802725718295,4.161224091061645,3.218875824868201,3.295836866004329,1.2256846500709238,1.2828872156456748,0
2020,24.2,Кабардино-Балкарская Республика,26620.5,99.15,32265.5,102.8,35.9,6.7,57.4,52.85,10.3,10604.0,56902.0,3719.1666666666665,5186.416666666667,7118.583333333333,13727.083333333334,27150.75,210674.1,877308.0,35.0,22.0,154476.0,21.35,100210460.16,42.6,64.85977558622513,63.150000000000006,114.22494740729596,1.1334894613583135,12.08697515581757,3.300641267446246,2.074688796680498,4.239294143751871,5.911739852670518,8.114121076444457,15.6468233885173,30.947797124840992,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.25807241530521,11.947800496924184,18.422783143959855,4.746886282171631,9.269080866998785,13.684614546812288,2.5716174726851713,10.949103342801886,8.221523749130958,8.553991100152894,8.870604482094373,9.52719889202789,10.209196780006751,4.187527869505807,1.6561867838685005,1.9332213937376928,2.2098249774192893,2.8122194107477685,3.4641032308672384,3.9862024036023977,2.424802725718295,4.161224091061645,3.58351893845611,3.1354942159291497,1.458764143544694,1.123203691805432,0
2015,22.8,Карачаево-Черкесская Республика,26620.5,99.15,32265.5,102.8,36.900000000000006,9.45,53.65,26.6,5.7,5802.99,50428.5,3787.291666666667,4748.291666666666,7675.458333333333,13340.625,20893.958333333336,144061.8,439981.0,27.0,23.0,74891.0,21.35,36457777.2,46.35000000000001,114.61517656444256,32.300000000000004,82.86216268429774,1.0679156908665104,13.18918316927322,4.6527738286641895,3.96347400219542,8.607852763339023,10.792037989519244,17.444976790664445,30.320911584818436,47.488319571375435,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,11.878004594600435,11.223802354722045,17.41166538734373,4.42917453063376,8.666300891052904,12.994489095966737,2.6524799256865648,10.828331600288326,8.23967044887789,8.465750763101758,8.945913565263384,9.498644126143834,9.947263180782556,4.750267232780672,2.262580760278396,2.467424557076734,2.914792072748278,3.444285976216875,3.881322935358486,3.317815772723105,1.9021075263969205,3.5055573969863985,3.332204510175204,3.1780538303479458,1.732146367811607,1.6021058992370891,0
2016,23.8,Карачаево-Черкесская Республика,26620.5,99.15,32265.5,102.8,36.900000000000006,9.45,53.65,26.6,5.7,5574.97,50428.5,3787.291666666667,4748.291666666666,7675.458333333333,13340.625,20893.958333333336,168098.1,440621.0,35.0,15.0,76432.0,21.35,38557219.4,46.35000000000001,114.44869854137684,32.300000000000004,87.50654054164463,1.1147540983606556,12.652529044235296,6.278060689115816,2.6905974381924924,8.595349896320572,10.77636260338628,17.419638041158578,30.276870598541603,47.41934300301923,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.032308965426395,11.24416981906938,17.467653940046127,4.483076453708449,8.626221572225026,12.995942644014852,2.613924782435082,10.828331600288326,8.23967044887789,8.465750763101758,8.945913565263384,9.498644126143834,9.947263180782556,4.748826262816885,2.261278595321151,2.46609435324024,2.9134173803169667,3.442878865868638,3.8798993827069777,3.317815772723105,1.9021075263969205,3.5055573969863985,3.58351893845611,2.772588722239781,1.9848644378630629,1.3057883523160914,0
2017,23.2,Карачаево-Черкесская Республика,26620.5,99.15,32265.5,102.8,35.6,7.9,56.5,31.5,6.0,5145.0,49606.16666666666,3863.0,4471.916666666667,7750.25,13726.25,19794.75,177468.1,439803.0,24.0,11.0,79498.0,21.35,95994176.4,43.5,112.79178783834274,37.5,218.26630650541267,1.0866510538641685,11.69841951964857,4.664723032069971,2.137998056365403,8.783478057221075,10.167999460364452,17.622094437736898,31.209996293795175,45.00821958922518,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.0865517882361,11.28349972194696,18.379798095509365,5.39028700251365,8.545974992841689,12.99408445210464,2.5414775384485755,10.811890591522763,8.259458195332408,8.405795972958982,8.955609399664088,9.52713818736818,9.89322254717813,4.73437035598064,2.280695050398225,2.4130524977002135,2.9243487487528506,3.4722768482793063,3.8288200672488104,3.481240089335692,1.9459101490553132,3.6506582412937383,3.218875824868201,2.4849066497880004,1.7342580022115002,1.1435850349242256,0
2018,22.8,Карачаево-Черкесская Республика,26620.5,99.15,32265.5,102.8,38.2,11.0,50.8,21.7,5.4,4977.0,49832.91666666666,3766.25,4612.0,7634.583333333333,13425.333333333334,20394.75,184013.0,438853.0,24.0,17.0,82339.0,21.35,89226308.6,49.2,113.55263987409602,27.1,203.31707564947715,1.0679156908665104,11.340927372035738,4.822182037371911,3.41571227647177,8.582030885057183,10.509213791406234,17.39667572816714,30.591868651537837,46.47285081792764,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.12276712065318,11.318612295323897,18.306686504733484,5.319673079581358,8.512783482927537,12.99192206271041,2.5129211673581726,10.816451088761877,8.234100571298264,8.43663368355782,8.940574617266407,9.50497323163973,9.92308182479457,4.741034454239337,2.259889561692762,2.4431479138331316,2.912169981345263,3.4528997663262317,3.8601579859090855,3.122364924487357,1.8562979903656265,3.3357695763397,3.218875824868201,2.8903717578961645,1.7616751119888514,1.4851691520676569,0
2019,23.3,Карачаево-Черкесская Республика,26620.5,99.15,32265.5,102.8,38.3,11.0,50.7,26.6,5.7,5109.99,51024.083333333336,3808.3333333333335,4884.583333333333,7682.083333333333,13255.916666666666,21393.166666666668,197658.3,444342.0,16.0,11.0,86605.0,21.35,79708703.0,49.3,114.83065596620024,32.300000000000004,179.3859302069127,1.091334894613583,11.50012827956844,3.131121587322089,2.152646091283936,8.570725552239791,10.992846351083925,17.288672539020244,29.83268893479947,48.145722589056774,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.194300120489116,11.36912437621516,18.193889347333275,5.1950986123858245,8.539148402202093,13.004352065694947,2.525738906621073,10.840072620863058,8.245209474682554,8.494043970517264,8.94677622126636,9.492274707791816,9.970873578181935,4.7521292621087445,2.2587090178720945,2.484310334617772,2.906281881257085,3.428575456219965,3.894789815116459,3.317815772723105,1.9021075263969205,3.5055573969863985,2.833213344056216,2.4849066497880004,1.4185489408844387,1.1482421291896905,0
2020,23.2,Карачаево-Черкесская Республика,26620.5,99.15,32265.5,102.8,27.6,6.9,65.5,26.6,5.7,5118.0,51544.5,3763.0833333333335,5093.75,7668.833333333333,12928.25,22090.58333333333,207471.5,450220.0,12.0,13.0,83515.0,21.35,81138737.0,34.5,114.48736173426325,32.300000000000004,180.22019679267913,1.0866510538641685,11.367775754075783,2.3446658851113713,2.5400547088706524,8.3583211170835,11.313913197992091,17.033524351058,28.715405801608103,49.06619726652154,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.242754079749515,11.332793509249266,18.211671062257064,5.1997128487257775,8.540714386457584,13.01749385230202,2.5150943605419323,10.850220191745343,8.23325964002803,8.535965876739521,8.945050164442462,9.467247465443196,10.002951970320554,4.74916110176063,2.2362659065682076,2.5107297774136694,2.892232489608337,3.3916656251819832,3.9133460751157414,3.317815772723105,1.9021075263969205,3.5055573969863985,2.5649493574615367,2.6390573296152584,1.2073668037218208,1.2641421815094989,0
2015,14.2,Республика Северная Осетия - Алания,26620.5,99.15,32265.5,102.8,34.55,9.8,55.25,44.349999999999994,7.2,10341.0,66380.375,3268.833333333333,4232.875,7346.416666666667,14412.5,37021.95833333333,178921.1,693564.0,33.0,59.0,144655.0,21.35,28805794.7,44.349999999999994,95.70908380481109,51.55,41.53300156870887,0.6651053864168618,14.909943422668997,3.191180736872643,5.705444347741998,4.713095450936515,6.103077726064213,10.592269302712753,20.78034615406797,53.37929640715684,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.094705794567108,11.882113788977149,17.17608716444354,3.750280282103433,9.243968552956169,13.449600241814236,2.7669442862572,11.103171799129935,8.092494294192774,8.350872928349222,8.902104056502544,9.575920546385433,10.519293494694123,4.571707336049534,1.7427609872758705,1.9605281726651096,2.4503384365215397,3.0810080105864146,3.9959835006718696,3.814410176561146,2.104134154270207,3.96176509732296,3.5263605246161616,4.0943445622221,1.432982493012516,1.90291978564027,0
2016,14.3,Республика Северная Осетия - Алания,26620.5,99.15,32265.5,102.8,34.55,9.8,55.25,44.349999999999994,7.2,9916.0,66380.375,3268.833333333333,4232.875,7346.416666666667,14412.5,37021.95833333333,211526.9,704351.0,28.0,40.0,149749.0,21.35,25821094.6,44.349999999999994,94.24331760727252,51.55,36.65941355943273,0.6697892271662763,14.078208166099005,2.8237192416296897,4.033884630899556,4.640915301225289,6.009610265336459,10.430050737014168,20.462099152269253,52.56180275648551,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.262112183662085,11.916722515977696,17.06670237470563,3.62858295113306,9.202005735186123,13.465033510181833,2.713250533643208,11.103171799129935,8.092494294192774,8.350872928349222,8.902104056502544,9.575920546385433,10.519293494694123,4.556434855191644,1.730046339794076,1.947282102544648,2.43624591673074,3.0662885493931205,3.9808361788914377,3.814410176561146,2.104134154270207,3.96176509732296,3.367295829986474,3.713572066704308,1.3412235724178512,1.6161919784726635,0
2017,14.4,Республика Северная Осетия - Алания,26620.5,99.15,32265.5,102.8,34.3,10.4,55.3,42.4,5.0,8992.0,67368.58333333333,3471.833333333333,4217.083333333333,7678.083333333333,14965.833333333334,37035.75,217115.4,709630.0,21.0,29.0,156186.0,21.35,72977354.8,44.7,94.93480170417446,47.4,102.8385987063681,0.6744730679156908,12.671392133928949,2.335409252669039,3.2250889679715304,4.892455692872812,5.942650865004767,10.8198403863046,21.08962886762585,52.19022589236644,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.28818889423853,11.958809286291672,18.105659756471844,4.642837758126359,9.104201775914516,13.472500395607266,2.615305484170186,11.1179489091847,8.152726062342145,8.347136117442265,8.946255461379138,9.613591920857694,10.519665941929912,4.563668811826892,1.773672836558948,1.9376836706079776,2.469779508190042,3.095108216368564,3.97387465564061,3.770459441106359,1.791759469228055,3.879499813722586,3.091042453358316,3.4011973816621555,1.2045953862822756,1.4410403180954856,0
2018,14.0,Республика Северная Осетия - Алания,26620.5,99.15,32265.5,102.8,35.7,9.2,55.2,46.3,9.4,9120.0,66773.25,3353.333333333333,4248.666666666667,7483.666666666667,14679.416666666666,37008.16666666666,229965.3,709671.0,18.0,24.0,163733.0,21.35,57338790.8,44.900000000000006,94.09043063616802,55.7,80.79629969380177,0.6557377049180327,12.851025334274617,1.973684210526316,2.631578947368421,4.725194256681382,5.986811729190944,10.54526205335524,20.684819679353765,52.14834291758668,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.345688055430845,12.005998438799908,17.864487947391783,4.404232006568429,9.11833472618016,13.47255817044465,2.62835926124873,11.109072806166676,8.118008321265224,8.354595827470012,8.920611762350616,9.594269685053629,10.518920908689704,4.554828340263025,1.744876480162708,1.944024333335068,2.446275140977198,3.076612461797546,3.9730869268341342,3.856510295497887,2.341805806147327,4.037774210733707,2.9444389791664403,3.218875824868201,1.089801658985955,1.2896675254308188,0
2019,13.8,Республика Северная Осетия - Алания,26620.5,99.15,32265.5,102.8,34.0,11.2,54.8,44.349999999999994,7.2,8589.0,65987.5,3184.333333333333,4286.25,7209.166666666667,14145.583333333334,37162.16666666666,248172.2,707679.0,18.0,35.0,170755.0,21.35,57746339.6,45.2,93.24495993239871,51.55,81.59962299291062,0.6463700234192037,12.136858660494376,2.09570380719525,4.074979625101874,4.499686062937197,6.056771502333685,10.187057503001595,19.98870014983253,52.51274471429371,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.42188216848511,12.047990915907912,17.871570539124686,4.41400511626604,9.0583540149783,13.469747293102154,2.575421917541953,11.097235763402344,8.06631221977759,8.363400780736256,8.883247346054358,9.55722841337328,10.523073406376302,4.5458973493799375,1.7046910111433664,1.9539876526272175,2.4147575300144144,3.043984204798853,3.979919844491091,3.814410176561146,2.104134154270207,3.96176509732296,2.9444389791664403,3.58351893845611,1.130015281640283,1.6243225101615404,0
2020,13.9,Республика Северная Осетия - Алания,26620.5,99.15,32265.5,102.8,34.8,6.8,58.4,44.349999999999994,7.2,8157.0,58901.5,2595.583333333333,3701.9166666666665,5846.916666666667,11963.666666666666,34793.416666666664,267814.4,706393.0,9.0,24.0,163468.0,21.35,71462280.0,41.599999999999994,83.3834706742564,51.55,101.16504551998676,0.6510538641686182,11.54739642097246,1.1033468186833395,2.942258183155572,3.674418253484014,5.240590813706628,8.27714412043532,16.936275793597424,49.25504169303301,10.189474438971647,4.606669062111827,10.381784819293962,4.642465970731788,12.49805321618702,12.004378648896148,18.084680330005327,4.626589598914924,9.006754319877503,13.46792843446458,2.529513187559499,10.983638813560654,7.8619517572555235,8.216876076384576,8.673840751442082,9.389713140921112,10.457212212277566,4.435371537330008,1.5421047172402,1.831074859583063,2.227553753791956,2.886825242750247,3.9171108741059086,3.814410176561146,2.104134154270207,3.96176509732296,2.302585092994046,3.218875824868201,0.7435297992828455,1.371753702059049,0
2015,16.0,Чеченская Республика,22709.0,99.2,22304.0,88.2,46.3,6.25,47.85,3.55,0.7,32056.98,156843.1666666667,23158.625,36059.58333333333,38424.708333333336,34645.25,24555.0,111705.4,1110237.0,244.0,141.0,106136.0,21.5,28800358.200000003,52.55,141.2699870988507,4.25,25.94072995225344,0.7441860465116279,28.873997173576452,7.611446867421697,4.398418066829751,20.859172410935685,32.47917636804874,34.60946476593136,31.205274189204648,22.116899364730234,10.030560635099604,4.607168188650764,10.012566147562366,4.490881039585964,11.623629279745376,11.57248599142619,17.175898417250618,3.2936392660959677,10.375301417316397,13.920084964719448,3.39698844227661,11.96300802240551,10.050165739846,10.492955673368932,10.556482002416026,10.452944773653064,10.108711502547386,4.957726569982328,3.0846206234286124,3.510923644603282,3.572611466733913,3.4721302338332727,3.1405639242885077,1.5151272329628591,0.5306282510621704,1.6582280766035324,5.501258210544727,4.955827057601261,2.1530923493183733,1.68610596006474,0
2016,17.3,Чеченская Республика,22859.0,95.0,22926.0,95.5,46.3,6.25,47.85,3.55,0.7,29892.98,156843.1666666667,23158.625,36059.58333333333,38424.708333333336,34645.25,24555.0,143561.5,996427.0,190.0,114.0,108534.0,20.9,28979765.2,52.55,157.40557679254647,4.25,29.08368119290224,0.8277511961722489,30.000170609588057,6.356007330149086,3.813604398089451,23.24166747789853,36.18888622381101,38.56249211766977,34.769481356888164,24.643049616278965,10.037143937348802,4.564348191467836,10.040070534322664,4.56954300834494,11.874525759431457,11.594827980589862,17.182108427191416,3.4039828716769938,10.305412401314962,13.811932163139524,3.4339927080051003,11.96300802240551,10.050165739846,10.492955673368932,10.556482002416026,10.452944773653064,10.108711502547386,5.065158685784224,3.1880729491775153,3.616009959217776,3.67788150066696,3.577095053777723,3.244272564772164,1.5151272329628591,0.5306282510621704,1.6582280766035324,5.25227342804663,4.74493212836325,1.9955173032273157,1.5714461586034636,0
2017,20.7,Чеченская Республика,22484.0,96.4,23249.0,97.8,46.6,6.3,47.2,3.0,0.8,29890.0,143754.41666666666,21767.75,32299.08333333333,35913.5,32822.166666666664,20951.916666666668,151464.0,1072867.0,171.0,102.0,111074.0,28.2,63132045.2,52.9,133.9909016370777,3.8,58.84424183053445,0.7340425531914894,27.859930448042487,5.720976915356307,3.4125125460020076,20.28932756809558,30.10539361666761,33.474326267841214,30.59295016685821,19.52890401761511,10.020603699204807,4.578826210648489,10.054060411015502,4.593097604753822,11.928109854139302,11.61796092780411,17.960739062300714,4.091745217359369,10.305312710723696,13.885845994474012,3.362454143365083,11.8758686391091,9.988230734114312,10.38282508918678,10.488896392652284,10.39888984587221,9.95003313602598,4.90520738088636,3.0582058940052557,3.4373812323369277,3.5402148808587093,3.4529339997177555,3.021833845174041,1.3862943611198906,0.5877866649021191,1.5686159179138452,5.147494476813453,4.634728988229636,1.9052335182782112,1.484444265541947,0
2018,20.5,Чеченская Республика,23197.0,102.3,26177.0,110.0,46.0,5.5,48.5,4.1,0.6,29882.97,151344.25,22554.0,34600.75,37331.833333333336,33843.916666666664,23013.75,154705.5,1105378.0,137.0,72.0,115781.0,29.7,65758485.6,51.5,136.9162856507005,4.699999999999999,59.48959143388054,0.6902356902356902,27.034163878781737,4.584551000118127,2.409399065755512,20.403879939712933,31.302188029796135,33.772911468595666,30.61750520334823,20.819801009247517,10.05182134704182,4.637637376125593,10.172674642351664,4.709530201312334,11.949285052485198,11.659464391624413,18.001499294457105,4.102471307820604,10.305077495213512,13.915698820552931,3.333423904939045,11.927318929748582,10.023712049842496,10.451659537801472,10.527628468662297,10.429544094734526,10.043890593711351,4.926646875365816,3.0635722111879953,3.4751349687948636,3.548838677590275,3.45371092934376,3.0828178607138224,1.62924053973028,0.4700036292457355,1.7404661748405044,4.927253685157205,4.290459441148391,1.7200040353982875,1.2265360487144443,0
2019,20.7,Чеченская Республика,24138.0,101.6,27757.0,102.0,47.8,8.6,43.5,3.55,0.7,28144.99,162342.08333333334,23763.25,37518.41666666666,39517.583333333336,35446.583333333336,26096.25,164617.3,1116910.0,99.0,68.0,120058.0,28.5,78485853.4,56.4,145.3492970188586,4.25,70.27052618384651,0.7263157894736841,25.198977536238377,3.517499917392047,2.41606054931979,21.275886150182203,33.591262202564806,35.38117067027186,31.736293285343795,23.36468471049592,10.09158406877277,4.630837932736669,10.231279365915784,4.634728988229636,12.011384739660048,11.695738567602396,18.178428967788783,4.266482864450556,10.245160172266178,13.926077397168754,3.26572038467113,11.997467173194634,10.075937629534756,10.53261385573562,10.584526304390682,10.475810358503464,10.169585223774936,4.985996209702092,3.1035047548408747,3.543601112672588,3.5940513515241923,3.488484348836604,3.193134735948904,1.5151272329628591,0.5306282510621704,1.6582280766035324,4.605170185988092,4.23410650459726,1.5079587251980364,1.228488000979945,0
