year,poverty_percent,region,income_per_capita,real_income,nominal_wage,real_wage,children_percent,elderly_percent,working_age_percent,alcohol_rate,drugs_rate,births,total,18_30,31_40,41_50,51_60,60_,gdp_per_capita,population,infant_mortality_rural,infant_mortality_urban,retail_per_capita,welfare_percent,production_total,dependent_percent,disabled_rate_per_1000,addiction_rate,production_per_capita,poverty_welfare_ratio,birth_rate_per_1000,infant_mortality_rural_rate,infant_mortality_urban_rate,disabled_18_30_rate,disabled_31_40_rate,disabled_41_50_rate,disabled_51_60_rate,disabled_60_plus_rate
2017,23.2,Карачаево-Черкесская Республика,26620.5,99.15,32265.5,102.8,35.6,7.9,56.5,31.5,6.0,5145.0,49606.166666666664,3863.0,4471.916666666667,7750.25,13726.25,19794.75,177468.1,439803.0,24.0,11.0,79498.0,21.35,95994176.4,43.5,112.79178783834276,37.5,218.26630650541267,1.0866510538641685,11.69841951964857,4.664723032069971,2.137998056365403,8.783478057221075,10.167999460364452,17.622094437736898,31.209996293795175,45.00821958922518
2018,22.8,Карачаево-Черкесская Республика,26620.5,99.15,32265.5,102.8,38.2,11.0,50.8,21.7,5.4,4977.0,49832.916666666664,3766.25,4612.0,7634.583333333333,13425.333333333334,20394.75,184013.0,438853.0,24.0,17.0,82339.0,21.35,89226308.6,49.2,113.55263987409603,27.1,203.31707564947715,1.0679156908665104,11.340927372035738,4.822182037371911,3.41571227647177,8.582030885057183,10.509213791406234,17.39667572816714,30.591868651537837,46.47285081792764
2019,23.3,Карачаево-Черкесская Республика,26620.5,99.15,32265.5,102.8,38.3,11.0,50.7,26.6,5.7,5109.99,51024.083333333336,3808.3333333333335,4884.583333333333,7682.083333333333,13255.916666666666,21393.166666666668,197658.3,444342.0,16.0,11.0,86605.0,21.35,79708703.0,49.3,114.83065596620023,32.300000000000004,179.3859302069127,1.091334894613583,11.50012827956844,3.1311215873220886,2.152646091283936,8.570725552239791,10.992846351083925,17.288672539020244,29.83268893479947,48.145722589056774
2020,23.2,Карачаево-Черкесская Республика,26620.5,99.15,32265.5,102.8,27.6,6.9,65.5,26.6,5.7,5118.0,51544.5,3763.0833333333335,5093.75,7668.833333333333,12928.25,22090.583333333332,207471.5,450220.0,12.0,13.0,83515.0,21.35,81138737.0,34.5,114.48736173426325,32.300000000000004,180.22019679267913,1.0866510538641685,11.367775754075785,2.3446658851113713,2.5400547088706524,8.3583211170835,11.313913197992093,17.033524351058,28.715405801608103,49.06619726652155
2015,14.2,Республика Северная Осетия - Алания,26620.5,99.15,32265.5,102.8,34.55,9.8,55.25,44.349999999999994,7.2,10341.0,66380.375,3268.8333333333335,4232.875,7346.416666666667,14412.5,37021.95833333333,178921.1,693564.0,33.0,59.0,144655.0,21.35,28805794.7,44.349999999999994,95.70908380481109,51.55,41.53300156870887,0.6651053864168618,14.909943422668997,3.191180736872643,5.705444347741998,4.713095450936515,6.103077726064213,10.592269302712753,20.78034615406797,53.37929640715684
2016,14.3,Республика Северная Осетия - Алания,26620.5,99.15,32265.5,102.8,34.55,9.8,55.25,44.349999999999994,7.2,9916.0,66380.375,3268.8333333333335,4232.875,7346.416666666667,14412.5,37021.95833333333,211526.9,704351.0,28.0,40.0,149749.0,21.35,25821094.6,44.349999999999994,94.24331760727252,51.55,36.65941355943273,0.6697892271662763,14.078208166099005,2.8237192416296897,4.033884630899556,4.64091530122529,6.009610265336459,10.430050737014168,20.462099152269253,52.56180275648551
2017,14.4,Республика Северная Осетия - Алания,26620.5,99.15,32265.5,102.8,34.3,10.4,55.3,42.4,5.0,8992.0,67368.58333333333,3471.8333333333335,4217.083333333333,7678.083333333333,14965.833333333334,37035.75,217115.4,709630.0,21.0,29.0,156186.0,21.35,72977354.8,44.699999999999996,94.93480170417446,47.4,102.8385987063681,0.6744730679156908,12.671392133928949,2.335409252669039,3.2250889679715304,4.892455692872812,5.942650865004767,10.8198403863046,21.08962886762585,52.19022589236644
2018,14.0,Республика Северная Осетия - Алания,26620.5,99.15,32265.5,102.8,35.7,9.2,55.2,46.3,9.4,9120.0,66773.25,3353.3333333333335,4248.666666666667,7483.666666666667,14679.416666666666,37008.166666666664,229965.3,709671.0,18.0,24.0,163733.0,21.35,57338790.8,44.900000000000006,94.09043063616802,55.699999999999996,80.79629969380177,0.6557377049180327,12.851025334274615,1.973684210526316,2.631578947368421,4.725194256681383,5.986811729190944,10.54526205335524,20.684819679353765,52.14834291758669
2019,13.8,Республика Северная Осетия - Алания,26620.5,99.15,32265.5,102.8,34.0,11.2,54.8,44.349999999999994,7.2,8589.0,65987.5,3184.3333333333335,4286.25,7209.166666666667,14145.583333333334,37162.166666666664,248172.2,707679.0,18.0,35.0,170755.0,21.35,57746339.6,45.2,93.24495993239873,51.55,81.59962299291062,0.6463700234192037,12.136858660494376,2.09570380719525,4.074979625101874,4.499686062937198,6.056771502333685,10.187057503001597,19.98870014983253,52.512744714293724
2020,13.9,Республика Северная Осетия - Алания,26620.5,99.15,32265.5,102.8,34.8,6.8,58.4,44.349999999999994,7.2,8157.0,58901.5,2595.5833333333335,3701.9166666666665,5846.916666666667,11963.666666666666,34793.416666666664,267814.4,706393.0,9.0,24.0,163468.0,21.35,71462280.0,41.599999999999994,83.3834706742564,51.55,101.16504551998675,0.6510538641686182,11.547396420972461,1.1033468186833395,2.942258183155572,3.674418253484015,5.240590813706628,8.27714412043532,16.936275793597424,49.25504169303301
2015,16.0,Чеченская Республика,22709.0,99.2,22304.0,88.2,46.3,6.25,47.85,3.55,0.7,32056.98,156843.1666666667,23158.625,36059.58333333333,38424.708333333336,34645.25,24555.0,111705.4,1110237.0,244.0,141.0,106136.0,21.5,28800358.200000003,52.55,141.2699870988507,4.25,25.94072995225344,0.7441860465116279,28.873997173576452,7.611446867421697,4.398418066829751,20.859172410935685,32.47917636804874,34.60946476593136,31.205274189204648,22.116899364730234
2016,17.3,Чеченская Республика,22859.0,95.0,22926.0,95.5,46.3,6.25,47.85,3.55,0.7,29892.98,156843.1666666667,23158.625,36059.58333333333,38424.708333333336,34645.25,24555.0,143561.5,996427.0,190.0,114.0,108534.0,20.9,28979765.2,52.55,157.40557679254647,4.25,29.08368119290224,0.8277511961722489,30.000170609588057,6.356007330149086,3.813604398089451,23.24166747789853,36.18888622381101,38.56249211766977,34.769481356888164,24.643049616278965
2017,20.7,Чеченская Республика,22484.0,96.4,23249.0,97.8,46.6,6.3,47.2,3.0,0.8,29890.0,143754.41666666666,21767.75,32299.083333333332,35913.5,32822.166666666664,20951.916666666668,151464.0,1072867.0,171.0,102.0,111074.0,28.2,63132045.2,52.9,133.9909016370777,3.8,58.84424183053445,0.7340425531914894,27.859930448042487,5.720976915356307,3.4125125460020076,20.28932756809558,30.105393616667612,33.474326267841214,30.59295016685821,19.52890401761511
2018,20.5,Чеченская Республика,23197.0,102.3,26177.0,110.0,46.0,5.5,48.5,4.1,0.6,29882.97,151344.25,22554.0,34600.75,37331.833333333336,33843.916666666664,23013.75,154705.5,1105378.0,137.0,72.0,115781.0,29.7,65758485.6,51.5,136.9162856507005,4.699999999999999,59.48959143388054,0.6902356902356902,27.034163878781737,4.584551000118127,2.409399065755512,20.403879939712933,31.302188029796138,33.772911468595666,30.617505203348234,20.819801009247517
2019,20.7,Чеченская Республика,24138.0,101.6,27757.0,102.0,47.8,8.6,43.5,3.55,0.7,28144.99,162342.08333333334,23763.25,37518.416666666664,39517.583333333336,35446.583333333336,26096.25,164617.3,1116910.0,99.0,68.0,120058.0,28.5,78485853.4,56.4,145.3492970188586,4.25,70.27052618384651,0.7263157894736841,25.198977536238374,3.517499917392047,2.41606054931979,21.275886150182203,33.591262202564806,35.38117067027186,31.736293285343795,23.364684710495922
2020,20.4,Чеченская Республика,24596.0,100.1,29771.0,104.0,43.7,6.2,50.1,3.55,0.7,30110.96,169851.33333333334,24893.25,39461.833333333336,41117.0,36123.333333333336,28255.916666666668,171029.5,1133172.0,72.0,109.0,123955.0,35.1,86985320.4,49.900000000000006,149.89016083466,4.25,76.76268068748611,0.5811965811965811,26.572276759397514,2.3911559113359386,3.6199443657724633,21.96775952812106,34.82422203631341,36.28487114048,31.878067348410774,24.935240781334755
2015,14.6,Ставропольский край,21244.0,89.5,23245.0,88.9,38.3,4.4,57.75,24.05,4.0,36343.97,213984.625,9453.5,14598.166666666668,22043.666666666664,45624.25,122265.04166666666,221814.1,2740927.0,129.0,166.0,166622.0,19.3,337073138.8,42.699999999999996,78.07016567752443,28.05,122.97778773385792,0.7564766839378237,13.259736578172275,3.5494196148632082,4.567470202072036,3.4490156067636972,5.325996156288244,8.042412901425928,16.645554587918614,44.60718642512794
2016,15.0,Ставропольский край,20985.0,92.4,24655.0,99.1,38.3,4.4,57.75,24.05,4.0,36578.99,213984.625,9453.5,14598.166666666668,22043.666666666664,45624.25,122265.04166666666,254226.6,2740899.0,122.0,186.0,158762.0,19.4,355220482.33,42.699999999999996,78.07096321316473,28.05,129.5999897588346,0.7731958762886598,13.345617623998548,3.335247911437686,5.0848861600607345,3.449050840618352,5.326050564674826,8.042495059710943,16.645724632684384,44.607642115476224
2017,14.3,Ставропольский край,22485.0,102.9,26645.0,103.8,37.4,3.4,59.1,24.5,4.0,32459.99,219634.18181818185,9949.09090909091,14740.545454545454,22818.18181818182,49129.72727272727,122996.63636363635,262480.7,2736173.0,101.0,159.0,170837.0,29.4,731809930.0,40.8,80.27057566103527,28.5,267.4574780176546,0.4863945578231293,11.863281305677676,3.1115228316459738,4.898337923086236,3.6361337200136505,5.38728561920078,8.339451422911424,17.95563631127391,44.95206858763549
2018,13.9,Ставропольский край,23408.0,100.7,29065.0,105.7,36.2,7.2,56.6,23.6,4.0,30552.0,214758.5,9577.0,14570.583333333334,22027.0,46493.083333333336,122090.83333333331,280220.7,2732502.0,96.0,112.0,182284.0,28.9,805929490.0,43.400000000000006,78.59408703086036,27.6,294.9419579564809,0.48096885813148793,11.180961624181794,3.142183817753339,3.665881120712228,3.5048464740373473,5.33232302605207,8.061110293789355,17.014839635372027,44.68096760160955
2019,14.0,Ставропольский край,24366.0,99.6,31836.0,104.7,43.6,5.4,51.0,24.05,4.0,27982.99,213210.75,9330.0,14625.75,22060.333333333332,44755.416666666664,122439.25,295435.5,2739065.0,80.0,85.0,191606.0,26.3,784936129.2,49.0,77.84070476604242,28.05,286.57082953489606,0.532319391634981,10.21625627723329,2.8588796265159653,3.037559603173213,3.406271848240184,5.339687083000951,8.053964887044788,16.339669437076765,44.70111151067974
2020,13.8,Ставропольский край,23911.0,94.5,33877.0,102.5,39.2,1.9,58.9,24.05,4.0,27486.98,209674.16666666663,9228.0,14412.916666666666,21900.5,42445.833333333336,121686.91666666669,308476.2,2741116.0,59.0,79.0,185994.0,30.8,800106440.6,41.1,76.49226324849683,28.05,291.8907629593202,0.4480519480519481,10.02766026684022,2.146470801812349,2.8740880227656875,3.3665120337847796,5.258046965785711,7.989629041602035,15.484873071162744,44.393202136161584
2015,13.0,Республика Башкортостан,27320.0,92.9,25928.0,90.9,40.45,5.25,53.599999999999994,78.5,6.1,59196.0,254833.6666666667,11427.958333333332,16385.875,20253.833333333332,42780.54166666667,164094.7916666667,323367.4,4119810.0,196.0,242.0,192720.0,13.3,1287385675.1,45.7,61.855684283174874,84.6,312.4866620305305,0.9774436090225563,14.368623795757571,3.311034529360092,4.08811406176093,2.7739042172656827,3.977337547119891,4.916205682624522,10.384105496774529,39.830669780078864
2016,12.5,Республика Башкортостан,27849.0,96.2,28108.0,102.3,40.45,5.25,53.599999999999994,70.4,5.4,55707.98,254833.6666666667,11427.958333333332,16385.875,20253.833333333332,42780.54166666667,164094.7916666667,349351.5,4115176.0,140.0,197.0,197400.0,12.7,1302394144.29,45.7,61.92533847074018,75.80000000000001,316.4856483149202,0.984251968503937,13.537204727088222,2.5131049447493874,3.5362976722544954,2.7770278436045825,3.9818163305773555,4.921741702744508,10.395798786410758,39.87552213238673
2017,12.3,Республика Башкортостан,28468.0,99.2,30358.0,105.0,40.8,7.5,51.8,61.9,5.6,49259.97,263960.4166666667,12222.833333333334,15919.25,20252.583333333332,44906.833333333336,170658.91666666666,366013.2,4108249.0,158.0,192.0,206913.0,22.9,2924975010.2,48.3,64.25131891145514,67.5,711.976077934906,0.537117903930131,11.990502523094388,3.2074725177461536,3.8976881228307687,2.97519291876742,3.874947696695113,4.929736083020608,10.930893753843385,41.540548459128615
2018,12.0,Республика Башкортостан,28967.0,99.3,33753.0,108.7,36.6,4.0,59.4,56.4,6.4,47043.99,256965.5,11660.666666666666,16233.75,20033.916666666668,43447.583333333336,165589.58333333334,428715.6,4102274.0,102.0,138.0,216774.0,21.7,3428118437.2799997,40.6,62.639770039738934,62.8,835.6629609041229,0.5529953917050692,11.467783478139197,2.168183438522115,2.933424652118156,2.8424884994680184,3.9572563899924775,4.883612519950317,10.591097360472103,40.365315269856026
2019,12.1,Республика Башкортостан,30567.0,100.6,36465.0,103.3,42.9,6.0,51.1,66.15,5.85,42031.0,252701.83333333337,11195.25,16538.0,20255.083333333332,42113.5,162600.0,447535.2,4094215.0,120.0,141.0,230315.0,20.0,3595220771.8,48.9,61.72168128281817,72.0,878.1221239724832,0.605,10.2659484174622,2.855035568984797,3.3546667935571364,2.73440696201836,4.039357972163162,4.947244669206022,10.286098800380536,39.714572879050074
2020,11.6,Республика Башкортостан,30249.0,95.1,38738.0,102.5,40.1,4.5,55.4,66.15,5.85,41179.97,246229.08333333337,11001.333333333334,16691.583333333332,20575.75,40388.0,157572.41666666666,425161.0,4081349.0,125.0,113.0,226691.0,22.4,3088668108.22,44.6,60.3303180721211,72.0,756.7762786813869,0.5178571428571429,10.089793840222928,3.0354563152911473,2.7440525090231973,2.6955139914115,4.089722131906224,5.041409102725594,9.895747704986759,38.60792514109101
2015,22.2,Республика Марий Эл,18550.0,97.2,21947.0,92.7,33.349999999999994,4.9,60.45,93.8,3.3,9951.0,63112.0,2764.375,3917.8333333333335,4748.708333333334,10941.458333333332,40759.375,250039.3,743828.0,31.0,44.0,111526.0,14.7,150890668.21,38.24999999999999,84.84757228821717,97.1,202.85693495001533,1.5102040816326532,13.37809278489113,3.115264797507788,4.421666164204603,3.7164169673634224,5.267122686069002,6.384148396313844,14.709661821460514,54.796774254263084
2016,22.1,Республика Марий Эл,18859.0,95.0,23305.0,99.4,33.349999999999994,4.9,60.45,85.0,2.2,9567.0,63112.0,2764.375,3917.8333333333335,4748.708333333334,10941.458333333332,40759.375,249375.0,739091.0,25.0,25.0,114549.0,15.2,146072831.4,38.24999999999999,85.39137941065445,87.2,197.63849295959497,1.4539473684210529,12.944278850642208,2.613149367617853,2.613149367617853,3.740236317314106,5.300880856800223,6.425065835375257,14.803939343508894,55.14797907158929
2017,21.7,Республика Марий Эл,19331.0,98.6,25440.0,105.3,31.2,4.0,64.8,76.2,3.5,8147.0,64752.75,2997.3333333333335,3789.0,4710.5,11949.333333333334,41306.583333333336,260703.5,732774.0,13.0,25.0,119956.0,24.2,337916890.2,35.2,88.36660416444907,79.7,461.1474891303458,0.8966942148760331,11.11802547579472,1.59567939118694,3.0686142138210384,4.090392581250608,5.170762063064465,6.428312139895793,16.306983235395,56.370154144843205
2018,20.4,Республика Марий Эл,19802.0,99.2,28143.0,107.4,33.9,6.7,59.4,73.7,2.9,7438.0,63430.583333333336,2829.3333333333335,3888.0833333333335,4661.25,11252.166666666666,40799.75,282803.8,726730.0,23.0,19.0,127087.0,25.1,350888766.5,40.6,87.28218641494549,76.60000000000001,482.8323675918154,0.8127490039840637,10.234887785009564,3.092229093842431,2.554450121000269,3.893238662685363,5.350107100757274,6.4140052013815305,15.483283567028561,56.14155188309276
2019,20.1,Республика Марий Эл,20864.0,100.0,30152.0,101.9,43.8,3.3,52.9,80.6,3.0999999999999996,6669.99,62793.416666666664,2699.4166666666665,3957.3333333333335,4786.916666666667,10630.75,40719.0,300163.4,722703.0,6.0,24.0,133493.0,22.7,360334944.16,47.099999999999994,86.88689083436303,83.69999999999999,498.5933975090736,0.8854625550660794,9.229226943848301,0.8995515735405901,3.5982062941623605,3.735167373965054,5.475739457748665,6.623629162555941,14.709707860628779,56.3426469794646
2020,19.5,Республика Марий Эл,21264.0,98.3,32278.0,103.8,32.8,5.8,61.5,80.6,3.0999999999999996,6641.98,61341.5,2546.3333333333335,3947.5833333333335,4875.0,9860.25,40112.333333333336,290803.3,718260.0,11.0,20.0,134692.0,22.4,324916954.34,38.599999999999994,85.40291816333918,83.69999999999999,452.36676738228493,0.8705357142857143,9.247319912009578,1.6561326592371555,3.0111502895221003,3.5451414993642043,5.496036718365681,6.787235819898087,13.727967588338485,55.84653653737273
2015,19.8,Республика Мордовия,17588.0,97.3,22029.0,94.8,35.3,6.2,58.6,84.4,6.6,7864.0,69958.58333333334,2484.9166666666665,4021.041666666667,5939.708333333334,13617.375,43682.45833333333,223161.1,918443.0,16.0,19.0,96377.0,12.8,144373503.7,41.5,76.17084928877823,91.0,157.19375475669148,1.546875,8.562316877585218,2.0345879959308237,2.4160732451678535,2.705575268869888,4.378106933872507,6.467149657990026,14.826586952048194,47.56142551397673
2016,18.5,Республика Мордовия,17832.0,96.3,23229.0,100.1,35.3,6.2,58.6,78.6,8.2,7975.0,69958.58333333334,2484.9166666666665,4021.041666666667,5939.708333333334,13617.375,43682.45833333333,276359.6,908152.0,17.0,19.0,101590.0,13.3,150340504.88000003,41.5,77.03400238432921,86.8,165.54553079220221,1.3909774436090225,8.781569605088135,2.1316614420062696,2.3824451410658307,2.7362343161350378,4.42771878129065,6.540434127033067,14.9945989217664,48.10038224144562
2017,18.2,Республика Мордовия,18255.0,99.9,24327.0,102.3,35.3,6.2,58.6,70.8,5.3,6883.99,71481.16666666667,2744.9166666666665,4020.5,6193.75,14876.0,43646.0,292626.5,897136.0,15.0,20.0,108326.0,19.2,364698822.6,41.5,79.67706865700036,76.1,406.5145335824223,0.9479166666666666,7.673295910541991,2.1789688828717066,2.9052918438289423,3.059643874135768,4.481483297961513,6.903914233739366,16.581655401187778,48.65037184997592
2018,17.8,Республика Мордовия,18651.0,99.4,26712.0,107.8,38.0,4.2,57.8,64.1,1.9,6631.99,70346.25,2554.9166666666665,4031.75,6009.0,14031.666666666666,43718.916666666664,306987.1,886165.0,3.0,17.0,114694.0,20.5,419689397.4,42.2,79.38278988675924,66.0,473.60186579248784,0.8682926829268293,7.483922294380843,0.45235291368050917,2.5633331775228854,2.883116199202932,4.549660616250924,6.780904233410256,15.834146763488363,49.334962074406754
2019,18.0,Республика Мордовия,19748.0,101.3,28826.0,104.2,26.8,12.1,61.2,74.69999999999999,5.949999999999999,5955.99,69570.91666666667,2414.9166666666665,4021.5833333333335,5870.416666666667,13203.083333333334,44060.916666666664,332154.8,878299.0,10.0,16.0,123273.0,21.9,447758091.3,38.9,79.21097105503556,80.64999999999999,509.80143584360223,0.8219178082191781,6.781278357370326,1.6789819996339819,2.686371199414371,2.749538217243406,4.578831734219593,6.683847603910134,15.0325610450807,50.16619245458171
2020,17.6,Республика Мордовия,20631.0,100.7,31105.0,105.1,35.3,6.2,58.6,74.69999999999999,5.949999999999999,5557.98,67630.0,2281.6666666666665,3969.1666666666665,5714.416666666667,12245.75,43419.0,342811.2,871848.0,8.0,9.0,127327.0,22.5,504798564.2,41.5,77.57086097576642,80.64999999999999,578.9983623292134,0.7822222222222223,6.374941503564841,1.4393718581211161,1.6192933403862555,2.617046396466662,4.55259020685563,6.554372627644574,14.045739624338188,49.80111212046136
2015,7.1,Республика Татарстан,32404.0,97.6,29147.0,91.3,42.25,8.45,50.45,60.5,9.5,56899.0,284146.4583333334,12832.208333333332,17894.666666666664,24712.458333333336,55388.083333333336,173066.875,483509.9,3789688.0,81.0,262.0,200999.0,9.8,1934788259.8,50.7,74.9788527006269,70.0,510.5402502264038,0.7244897959183673,15.014164754459998,1.423575106768133,4.604650345348776,3.386085697116315,4.721936651953054,6.520974373967814,14.615473182312986,45.667842577014255
2016,7.5,Республика Татарстан,32763.0,96.2,30224.0,98.3,42.25,8.45,50.45,54.4,9.7,55852.99,284146.4583333334,12832.208333333332,17894.666666666664,24712.458333333336,55388.083333333336,173066.875,530860.1,3786845.0,85.0,214.0,206769.0,9.6,2009341771.6100001,50.7,75.03514359138897,64.1,530.6110420706419,0.78125,14.749214715680203,1.5218522768431915,3.8314869087581527,3.3886278243058094,4.725481678459684,6.525870040451441,14.626445849601273,45.70212802478053
2017,7.2,Республика Татарстан,32436.0,96.6,32324.0,104.0,42.7,9.9,47.4,52.4,10.5,48114.98,288897.5,13899.166666666666,17355.833333333332,25309.666666666668,59321.0,173011.83333333334,582208.5,3781867.0,61.0,188.0,216965.0,14.2,4597841998.74,52.6,76.3901797709967,62.9,1215.7598346901145,0.5070422535211268,12.722546826739281,1.2677964326286741,3.907307038265422,3.6752129746145665,4.589223611865074,6.692373546363918,15.685638865671374,45.74773077248178
2018,7.0,Республика Татарстан,33725.0,101.7,35172.0,106.2,36.8,9.6,53.6,48.9,9.3,46319.98,284570.0,13126.416666666666,17593.833333333332,24770.416666666668,56649.583333333336,172429.75,673117.8,3777667.0,46.0,161.0,235335.0,12.3,5609195904.4,46.4,75.32956186979955,58.2,1484.8306916411636,0.5691056910569106,12.26153072782752,0.9930919659291735,3.475821880752107,3.4747415975697873,4.657327745757721,6.557067276355133,14.995917674409453,45.64450757570744
2019,6.9,Республика Татарстан,35707.0,101.8,37418.0,102.2,42.5,7.3,50.2,53.4,9.6,42870.98,283722.9166666667,12538.0,18195.5,24654.5,54126.583333333336,174208.33333333334,716745.5,3773105.0,49.0,161.0,244232.0,12.7,5621435192.26,49.8,75.1961359852606,63.0,1489.8698001407329,0.5433070866141733,11.362254694740805,1.1429643082570073,3.7554541557015955,3.3229926015841067,4.8224207913641415,6.534273496231883,14.345368955630267,46.171080140450194
2020,6.6,Республика Татарстан,35635.0,96.7,39761.0,103.1,42.0,7.3,50.7,53.4,9.6,41597.99,279579.8333333333,12156.666666666666,18498.083333333332,24617.583333333332,51185.583333333336,173121.91666666666,675621.4,3768167.0,40.0,130.0,238322.0,13.7,5420115324.02,49.3,74.19518119375635,63.0,1438.3957303431616,0.48175182481751827,11.039316994177804,0.9615849227330456,3.125150998882398,3.226148593378867,4.9090402132743405,6.533039361932031,13.583682287258855,45.943270737912265
2015,12.3,Удмуртская Республика,24255.0,105.1,24694.0,92.1,44.55,6.85,48.75,104.3,4.9,22195.0,104733.79166666666,4512.916666666666,7859.75,9451.0,18777.916666666668,64132.20833333333,341391.7,1595571.0,49.0,75.0,136441.0,13.6,473841661.2,51.4,65.64032040358383,109.2,296.97309690386703,0.9044117647058825,13.91038067249906,2.207704437936472,3.379139445821131,2.8284022877494426,4.925979476939604,5.923271355521002,11.768775357954404,40.19389192541938
2016,12.4,Удмуртская Республика,23621.0,93.4,26693.0,103.7,44.55,6.85,48.75,79.3,3.7,21024.0,104733.79166666666,4512.916666666666,7859.75,9451.0,18777.916666666668,64132.20833333333,375910.8,1588054.0,54.0,57.0,139151.0,13.7,533256183.24,51.4,65.95102664435004,83.0,335.7922232115533,0.905109489051095,13.238844522919246,2.5684931506849313,2.711187214611872,2.8417904344982388,4.949296434504117,5.951308960526531,11.82448245882487,40.38414835599629
2017,12.2,Удмуртская Республика,23995.0,98.5,28995.0,105.5,32.9,8.7,58.4,54.8,7.5,17954.0,107001.16666666669,4932.916666666667,7918.833333333333,9345.666666666666,20526.166666666668,64277.583333333336,390800.7,1578187.0,27.0,58.0,146183.0,22.3,1113616166.46,41.599999999999994,67.80005580242816,62.3,705.6300466674735,0.5470852017937219,11.376345135272308,1.5038431547287512,3.230477887935836,3.1256857816384667,5.017677457318641,5.921773951164638,13.00616889295544,40.728749719350965
2018,12.2,Удмуртская Республика,23827.0,96.9,31808.0,107.4,43.9,6.1,50.0,56.4,7.7,16440.0,105286.5,4607.083333333333,7902.5,9397.25,19351.916666666668,64027.75,450225.9,1568176.0,30.0,42.0,154640.0,22.0,1360909839.14,50.0,67.13946648845538,64.1,867.829783863546,0.5545454545454546,10.483517156237566,1.8248175182481752,2.5547445255474455,2.9378611414365055,5.039294058830132,5.992471508300088,12.340398441671514,40.82944133821714
2019,12.4,Удмуртская Республика,25066.0,101.3,34052.0,103.5,45.2,7.6,47.2,67.85,6.2,14602.0,104181.08333333331,4418.75,7817.0,9504.75,18203.916666666668,64236.666666666664,479562.9,1561092.0,29.0,37.0,161544.0,20.5,1421897732.4,52.800000000000004,66.73603050514211,74.05,910.8353206601533,0.6048780487804878,9.35370881408655,1.9860293110532803,2.533899465826599,2.8305506658159802,5.007392261314515,6.088526492993366,11.661014640179227,41.14854644483904
2020,11.9,Удмуртская Республика,25449.0,97.9,36380.0,103.4,49.9,2.7,47.5,67.85,6.2,14545.0,102342.5,4319.416666666667,7618.833333333333,9676.833333333334,17003.916666666668,63723.5,451490.9,1554292.0,23.0,40.0,160085.0,23.1,1163147110.92,52.6,65.84509217058314,74.05,748.3452986440129,0.5151515151515151,9.357958478844388,1.581299415606738,2.750085940185631,2.779025219628401,4.901803093198275,6.225878620834009,10.939975671667014,40.99840956525543
2015,17.9,Чувашская Республика,18141.0,96.7,21369.0,89.6,34.45,5.75,59.95,107.3,1.5,17138.0,78625.79166666666,3637.291666666667,5110.416666666667,7233.208333333334,14059.458333333332,48590.33333333333,203100.9,1334219.0,24.0,32.0,110509.0,17.5,175378132.5,40.2,58.93019936507174,108.8,131.44628617940532,1.0228571428571427,12.844967730185225,1.4003967790874081,1.8671957054498773,2.7261578996151807,3.8302682443187113,5.421305148055405,10.537594153083814,36.41855897220271
2016,18.8,Чувашская Республика,17646.0,92.0,22908.0,101.5,34.45,5.75,59.95,91.6,1.9,16403.0,78625.79166666666,3637.291666666667,5110.416666666667,7233.208333333334,14059.458333333332,48590.33333333333,230260.9,1327743.0,17.0,36.0,110954.0,25.7,185716314.87,40.2,59.21762846173292,93.5,139.87369157284203,0.7315175097276265,12.354047432372077,1.0363957812595257,2.1947204779613485,2.7394545982668834,3.8489501858918986,5.447747292460464,10.58899074092903,36.59618867004633
2017,18.4,Чувашская Республика,17952.0,99.1,24530.0,104.5,33.2,7.4,59.5,76.4,1.7,13947.0,80409.25,3924.75,5113.416666666667,7502.333333333333,15210.75,48658.0,240379.6,1319498.0,17.0,30.0,115272.0,22.6,408194187.20000005,40.6,60.93927387536775,78.10000000000001,309.3556695046147,0.8141592920353982,10.569928866887256,1.2189001218900122,2.1510002151000216,2.9744266380093034,3.875274283603815,5.685748165842868,11.527679465978729,36.87614532193304
2018,17.8,Чувашская Республика,18462.0,100.0,27036.0,107.7,40.5,7.3,52.2,79.0,1.2,13061.0,79259.58333333333,3727.0833333333335,5103.583333333333,7353.166666666667,14522.0,48553.75,257992.5,1311737.0,19.0,39.0,124480.0,22.6,464088311.6,47.8,60.423380093214824,80.2,353.79676840708163,0.7876106194690266,9.957026446612392,1.4547125028711432,2.9859888216828727,2.841334302023449,3.8907062416729365,5.605671462089327,11.070816787206581,37.01485130022253
2019,17.4,Чувашская Республика,20162.0,104.1,29671.0,105.1,35.7,3.9,60.4,85.3,1.6,11663.0,77992.0,3547.5,5107.416666666667,7113.25,13596.916666666666,48626.916666666664,278358.9,1301632.0,10.0,26.0,136291.0,21.8,522887938.6,39.6,59.91862523355296,86.89999999999999,401.71718166117614,0.7981651376146788,8.96028985150949,0.8574123295892996,2.2292720569321784,2.7254246976103844,3.9238561026977417,5.464870255187334,10.446052852623987,37.358421325433504
